,word,is_name
1662,마구,0
1963,용리원,1
5800,공해주,1
1792,맺다,0
3896,상래은,1
2390,부정,0
606,맹채희,1
2198,배아인,1
2627,계결,1
4233,현소빈,1
2046,정승수,1
2363,난유미,1
5827,민보영,1
3722,마나연,1
5593,피디,0
2578,장루아,1
302,여도균,1
946,나오다,0
2625,선여름,1
2342,볼링,0
2652,삼계탕,0
5011,쪽,0
50,가위,0
688,그제야,0
4760,주고받다,0
4031,음악,0
4513,원권우,1
5181,무휘,1
5746,원연후,1
1991,여윤선,1
4326,자료,0
789,기억,0
3834,외,0
1638,뜻밖에,0
3532,팽예송,1
5391,터널,0
750,양의진,1
4247,증창민,1
2748,해수진,1
1432,동,0
3331,호이환,1
3009,봉다연,1
1934,무시하다,0
5378,태권도,0
841,부승비,1
47,가슴속,0
4908,지불하다,0
5820,호기심,0
2965,조청아,1
3036,소동혁,1
5731,해내다,0
1742,말다,0
5987,좌의현,1
2665,상관없이,0
6030,우서온,1
1865,금수림,1
4649,정확히,0
1011,염강호,1
5613,필통,0
5903,조유빈,1
5501,팩,0
4534,예나경,1
1581,때,0
4014,육체,0
2284,보내오다,0
1331,고희,1
5707,한하다,0
3160,신규,0
1526,들려주다,0
4256,장혜경,1
2237,벌이다,0
4890,지능,0
2360,부담하다,0
5252,취미,0
859,소태주,1
4579,궁상율,1
5831,혹시,0
460,관객,0
3592,예창현,1
3,석민서,1
785,기숙사,0
3481,보예원,1
1060,네거리,0
4460,재판,0
2126,총보은,1
1040,빈소진,1
4860,증가하다,0
100,간호사,0
2515,방아정,1
2692,상태,0
2904,소유하다,0
1547,반민후,1
3466,양념,0
2630,엄이린,1
2547,형다민,1
5046,반시찬,1
4223,일기,0
962,오승지,1
5706,채루하,1
5086,찾아내다,0
483,관찰하다,0
5781,노경원,1
4888,지난해,0
4544,전설,0
444,과,0
1023,내용물,0
3809,올리다,0
2616,사촌,0
3510,어린애,0
1073,노랗다,0
3827,최경록,1
1154,아윤상,1
3818,독이솜,1
6023,위성진,1
3222,사루빈,1
4730,좀,0
5757,햇살,0
4918,강별하,1
2489,도서린,1
3425,앞쪽,0
3779,오염되다,0
4525,전기,0
3503,어려워지다,0
1861,변종민,1
1967,묻다,0
1185,다소,0
1989,뭘,0
5195,최소한,0
6008,정선경,1
1867,주재유,1
4379,잘,0
4364,작성하다,0
3872,요즈음,0
1585,때리다,0
1843,명확하다,0
2615,사진기,0
3413,압력,0
3687,소상은,1
104,갈다,0
3083,시간,0
3450,손윤후,1
172,같이하다,0
3776,오빠,0
3587,서예주,1
1245,방윤슬,1
4991,계민설,1
1263,오라현,1
4863,증권사,0
803,기자,0
3165,신라,0
3250,김인아,1
3661,조제아,1
579,군,0
3592,여기다,0
32,총동균,1
5826,우재한,1
2881,소망,0
1958,호하현,1
1200,범새별,1
1143,눕다,0
3306,아내,0
5518,편안하다,0
1001,허보배,1
3239,심부름,0
3796,온라인,0
4089,지희승,1
2427,원규비,1
1327,종서하,1
5025,오준경,1
3742,상사라,1
1677,마무리,0
5352,클래식,0
1339,대학교수,0
4287,입시,0
925,황동근,1
5270,탄찬민,1
5052,요찬웅,1
5390,터,0
537,황희찬,1
5421,팽규영,1
2344,예채정,1
739,천진하,1
5339,크기,0
1492,두세,0
427,공연히,0
191,개성,0
3736,정강유,1
534,방태헌,1
5775,허락,0
5863,확신하다,0
4092,이러다,0
1437,동기,0
632,변수완,1
832,부이레,1
1095,논쟁,0
5919,동종원,1
3152,식품,0
3218,실제로,0
5833,장민재,1
1084,현재승,1
4434,장소,0
1667,마디,0
1782,매스컴,0
5637,호용재,1
2011,사고운,1
272,겨자,0
1391,심정환,1
1373,황상욱,1
916,장규리,1
5510,위하나,1
881,꽂다,0
4283,원다흰,1
821,긴장되다,0
4814,소정진,1
428,우도진,1
3028,안형찬,1
351,고려하다,0
5414,토요일,0
5687,한반도,0
285,최재윤,1
769,기록되다,0
2190,사진희,1
5067,가효선,1
2681,수승수,1
1220,예대건,1
5648,학번,0
4554,전주,0
1623,뛰어넘다,0
1688,마음속,0
5806,형님,0
4916,지역,0
3663,윤다온,1
4017,여혜담,1
3336,아빠,0
4871,필민규,1
5471,파괴하다,0
5678,한우빈,1
2802,임민규,1
3092,등강준,1
4102,유의찬,1
3295,사희준,1
3246,은유민,1
3201,실례,0
717,우성욱,1
4085,이동,0
5620,하나하나,0
2239,범인,0
3863,요구되다,0
709,근본,0
4818,줄무늬,0
2549,뻗다,0
1070,우승아,1
3933,웃어른,0
474,정규빈,1
4869,순경수,1
4161,풍정원,1
3597,동동건,1
1294,대다,0
2544,빼앗다,0
1454,조대호,1
65,가죽,0
2301,보안,0
2769,석,0
1436,홍민철,1
1588,영강인,1
5044,차이점,0
4304,좌유석,1
5624,미유아,1
4284,입사,0
4835,중부,0
1928,무리,0
56,라건영,1
3581,형영민,1
5131,로서은,1
1628,초영빈,1
455,과정,0
4806,오명주,1
1385,경제현,1
1508,형영석,1
286,결정되다,0
2171,반그린,1
3849,금현중,1
5912,추의준,1
1931,무사하다,0
2031,밀접하다,0
3817,송예음,1
1846,국서우,1
5839,천선주,1
2832,엄준서,1
1644,양송연,1
875,꼭,0
5999,남유솔,1
3915,운반,0
2431,불가능하다,0
4666,왕별,1
456,나석현,1
945,목우빈,1
5471,원설린,1
4157,이튿날,0
5996,평제이,1
4316,서자은,1
2604,사월,0
5220,축하하다,0
2476,단은상,1
193,류아랑,1
3798,온종일,0
3636,연구소,0
436,추아론,1
1877,근재석,1
4633,정신과,0
1838,빙혜나,1
4067,한소율,1
3891,우리나라,0
3372,반다애,1
3482,오승우,1
349,고등학생,0
4276,입,0
5170,계민정,1
1259,담요,0
2453,불이익,0
1007,내다보다,0
1989,우라엘,1
4190,연명준,1
4574,절대,0
4096,초다을,1
4861,은경림,1
140,심진영,1
2773,섞이다,0
2020,기정은,1
4299,최재서,1
58,가정,0
2957,송편,0
2465,피호영,1
2347,봉사하다,0
4339,자신,0
3382,순도유,1
240,건조,0
1568,빈효재,1
1186,김태빈,1
2677,상류,0
1525,소희준,1
2222,추석원,1
815,기회,0
1901,못,0
3862,곽태성,1
2749,가종혁,1
4213,마진규,1
2441,왕은송,1
2246,법칙,0
1177,다름없다,0
4099,이론적,0
1083,녹다,0
4502,적어도,0
5438,예여민,1
3734,서해율,1
3461,위희연,1
5789,현관,0
1994,미끄럽다,0
3061,순선혜,1
2116,로은아,1
2169,방식,0
4997,짓다,0
2998,백규성,1
5998,백소유,1
3946,송보나,1
4265,읽다,0
3729,강윤찬,1
4309,자격증,0
5730,해군,0
4058,의존하다,0
3699,영원하다,0
2908,소중하다,0
928,나다,0
1664,마늘,0
4302,배성후,1
5205,연현우,1
3704,영혼,0
3837,김은조,1
3101,단하랑,1
560,국내선,0
2339,제태환,1
4450,재빨리,0
3119,관우영,1
1162,원한울,1
5973,점혜빈,1
1050,넘다,0
3463,양,0
2359,장빈,1
1651,난도진,1
2724,가윤미,1
3023,순수하다,0
5064,사상현,1
1204,국희수,1
466,관광객,0
246,장하엘,1
4778,주부,0
1978,위보미,1
3211,실시되다,0
2856,순석훈,1
4972,진행,0
5038,손리호,1
3027,순하다,0
2698,방인서,1
1882,금보성,1
688,연준혁,1
4427,장면,0
5717,합치다,0
4443,신대희,1
2448,불쌍하다,0
1946,배예하,1
4324,자랑스럽다,0
4412,장,0
3596,지민지,1
2333,제해원,1
4215,인터뷰,0
5187,최주은,1
460,영연아,1
4180,주서혁,1
3273,대동호,1
1783,매우,0
4628,음새아,1
5728,해결되다,0
988,남학생,0
3244,심판,0
2087,장예윤,1
4282,입력하다,0
203,명우희,1
4083,정슬찬,1
1974,물고기,0
1617,뛰다,0
2997,염효영,1
2055,우서인,1
4793,주장하다,0
1287,대개,0
2819,성공하다,0
4671,제외되다,0
5175,종기성,1
4747,좋다,0
1413,독서,0
98,간편하다,0
5576,강세하,1
588,굳이,0
5444,조아령,1
1653,노상연,1
3141,도정원,1
3371,한혁,1
1854,모두,0
5706,한평생,0
817,소승규,1
82,각자,0
1529,들어가다,0
837,깊숙이,0
4449,재밌다,0
4139,이외,0
4236,장시훈,1
2245,소지우,1
2936,석준표,1
4031,성연아,1
4384,궁세하,1
5193,최선,0
1399,도움,0
2478,비극,0
5289,방정훈,1
159,황다정,1
978,남동생,0
4542,전부,0
3542,신혜민,1
5502,팩스,0
1601,석솔,1
5515,이은서,1
208,거부하다,0
5277,남원준,1
657,그럼,0
67,가지,0
1855,모두,0
3023,호수민,1
5755,조인혜,1
2671,상당히,0
4519,원이한,1
2332,볶음밥,0
3677,열매,0
1297,이형주,1
816,기획,0
4011,육군,0
2026,내효찬,1
2830,정수윤,1
3798,완승한,1
169,염지안,1
5450,독솔이,1
3329,보승건,1
1292,동로은,1
3029,술,0
3781,오이,0
3158,신고,0
748,순무진,1
2525,빛,0
276,류진하,1
594,육한솔,1
1246,윤시호,1
5909,맹도유,1
39,서시형,1
708,국애리,1
2588,사생활,0
2595,대영주,1
1224,닫히다,0
1499,둘째,0
5603,피해,0
4464,궁민슬,1
5256,취재,0
1611,똑바로,0
1130,범누리,1
5009,쪽,0
4524,종연,1
5389,도미우,1
3960,위기,0
3874,승여경,1
4313,허우혁,1
1564,따로,0
2320,보호하다,0
2855,염태은,1
1570,딱,0
5778,허용,0
2305,서희원,1
5178,초콜릿,0
4636,정오,0
5257,취직,0
3470,양보,0
4255,일찍,0
5287,장창빈,1
3215,실정,0
1951,강세원,1
2315,리아진,1
4759,조현식,1
2181,위아인,1
3330,아무런,0
5427,통장,0
5411,토론하다,0
3850,외우다,0
404,목석민,1
5839,홍수,0
1040,너무나,0
2764,태다훈,1
4831,방동휘,1
3957,위,0
4044,원예연,1
5215,리윤지,1
3824,완성하다,0
3114,류인영,1
3031,술병,0
1644,라운드,0
4047,의사,0
2248,벗다,0
4108,양태민,1
2734,표주언,1
1531,들어오다,0
3072,소지나,1
2511,비판하다,0
3738,예약하다,0
966,날아오다,0
2085,반대하다,0
880,진도헌,1
5868,권미경,1
2231,남수영,1
4184,인도,0
793,기업,0
4525,모규린,1
3423,순도이,1
5673,한국적,0
2576,은희,1
5466,나지해,1
1721,황고운,1
5237,관승호,1
4188,연루빈,1
73,삼리은,1
348,고등학교,0
2983,류상우,1
3239,도의준,1
4832,중대하다,0
1543,등,0
2611,배결,1
2570,보시형,1
1671,마련,0
4493,형은혁,1
1667,강도겸,1
4226,일대,0
3014,방현찬,1
5589,피,0
1948,묶이다,0
5073,정재한,1
5078,창밖,0
2229,벌금,0
2318,보호,0
1781,매번,0
2553,심로빈,1
5270,치르다,0
270,겨울,0
10,나다온,1
5488,판단하다,0
6049,난예리,1
5022,손하연,1
228,모소민,1
1536,들이마시다,0
2715,샌드위치,0
5767,황지효,1
912,끝나다,0
4597,방태형,1
554,석송희,1
986,남쪽,0
2226,견윤영,1
4039,의도,0
4559,전통문화,0
3679,방은규,1
2132,발표되다,0
2212,도희원,1
2153,모연주,1
4705,조사하다,0
5001,짜다,0
1881,목소리,0
1515,유서호,1
316,경치,0
1364,덕수궁,0
2409,단지헌,1
1962,삼재석,1
4476,모효영,1
4116,탕서주,1
2979,조민후,1
2398,부채,0
2712,색깔,0
888,위근영,1
4364,장석우,1
2836,세,0
5960,힘들다,0
5759,수선재,1
2093,수예인,1
3642,형문정,1
1212,단순하다,0
3845,고원규,1
2366,도성재,1
5658,전윤우,1
5711,함께,0
5730,동성하,1
5182,여예환,1
4350,부요한,1
317,경향,0
4980,손효인,1
5939,조지홍,1
5190,최대,0
4494,애유섭,1
514,천나림,1
759,기다리다,0
2097,반죽,0
2297,삼희나,1
397,골치,0
4114,이미지,0
1580,상지승,1
4244,일어서다,0
816,위유승,1
92,간식,0
2895,윤사랑,1
5537,옹다혜,1
5927,흉내,0
3291,상대윤,1
1657,총연지,1
4359,관무성,1
1908,묘사,0
4836,중세,0
5322,팽민수,1
3210,총의현,1
4100,이롭다,0
780,장은교,1
4451,재산,0
654,안권,1
934,엄가윤,1
1344,대합실,0
1754,원준오,1
919,이채영,1
4499,적당하다,0
4330,동소린,1
3173,방은택,1
2422,분석,0
2539,금나래,1
5090,채,0
1757,맛없다,0
1335,대표하다,0
5631,좌강준,1
224,건강,0
1997,미래,0
1311,대사관,0
3288,맹신후,1
1553,등장하다,0
425,공연장,0
2520,빗,0
4817,수자연,1
4612,곽현빈,1
898,끄다,0
1751,말하다,0
3232,싫어지다,0
4855,즐거움,0
3601,여론,0
2653,삼국,0
3495,어디,0
720,담여정,1
925,나누다,0
1463,진효경,1
2078,밖,0
5555,조태서,1
5648,송병찬,1
1328,송희재,1
4974,송지성,1
2986,수십,0
3400,알려지다,0
4756,주,0
2016,독필립,1
1491,두부,0
2043,바뀌다,0
4726,상우린,1
3563,업종,0
33,가리다,0
5718,유재유,1
5271,치마,0
2697,새,0
4071,이수진,1
2039,염정은,1
1775,매년,0
1187,왕해인,1
2666,소모아,1
5387,로은서,1
5969,소성환,1
4541,전부,0
635,그동안,0
2911,소질,0
5311,커지다,0
2504,비중,0
4733,종,0
4622,정반대,0
1032,풍예송,1
1954,빈선율,1
3892,우리말,0
420,공식,0
2306,보장,0
4870,남서연,1
282,결승,0
2499,이형주,1
3741,예전,0
13,은희영,1
5312,진창준,1
4611,부보리,1
3720,예방,0
330,유지은,1
5700,한쪽,0
4062,삼해진,1
5636,빙지홍,1
5681,김이찬,1
5976,김종윤,1
4564,전화,0
1549,등록하다,0
4463,재활용품,0
1904,못지않다,0
4923,평준명,1
1512,점윤건,1
2589,사설,0
4129,민명준,1
4198,도기준,1
1865,모양,0
1279,삼서이,1
729,태현희,1
1320,어승기,1
1518,드리다,0
2928,황호재,1
1627,뛰어오다,0
2982,수상,0
5144,체계적,0
3093,낭윤선,1
1939,사아연,1
2912,뢰선웅,1
3014,수화기,0
708,근무하다,0
5143,청하다,0
1712,만,0
4973,요희연,1
3478,양주,0
4337,수가율,1
4292,설현빈,1
4374,랑동규,1
1466,호시하,1
1951,문득,0
5866,확인,0
5938,흔하다,0
834,김치찌개,0
128,방우재,1
5830,호흡,0
369,목윤서,1
4876,위우린,1
2173,방지,0
431,공중,0
2545,뺏다,0
96,신수아,1
1360,더위,0
1524,들다,0
279,결론,0
2429,분홍색,0
736,진하솜,1
802,기원전,0
519,교환,0
1800,소준서,1
909,묘혜주,1
3782,오전,0
4792,류희상,1
5751,핸드백,0
3107,전유비,1
2321,장윤호,1
4873,마서희,1
3627,고시찬,1
2147,밤새다,0
681,양주훈,1
3645,황지민,1
5356,키우다,0
1272,한리안,1
470,장윤채,1
1572,딴,0
3465,이상엽,1
912,유두현,1
4106,영영재,1
3972,위쪽,0
3989,성상윤,1
1078,전호정,1
3152,여선우,1
284,결심하다,0
3272,탄은선,1
30,손유솔,1
4912,지시,0
791,천규성,1
2399,필사라,1
1429,기석준,1
3151,방해원,1
4225,일단,0
626,그날,0
5551,포함하다,0
3589,마광민,1
772,기름,0
1066,한재연,1
3049,스스로,0
3383,설준형,1
4134,승원혁,1
2739,생활하다,0
2787,선정하다,0
5547,뇌솔이,1
4208,인제,0
251,걸어오다,0
4676,제자,0
1294,장민채,1
5314,컨디션,0
4744,종종,0
1076,노래하다,0
270,계은주,1
356,시예준,1
3624,위문정,1
3823,완성되다,0
916,끝없이,0
1917,무기,0
2759,서양인,0
4046,봉채훈,1
1457,동전,0
5312,커튼,0
2313,변예영,1
5132,조여빈,1
4713,조절하다,0
1684,송시엘,1
5243,춥다,0
3635,연구,0
4999,어예령,1
4047,삼성운,1
61,가져가다,0
5491,판매하다,0
849,선수하,1
4361,국진환,1
3243,심정,0
4244,오지욱,1
2741,샤워,0
953,화현승,1
1233,달라지다,0
4448,위예강,1
3113,이연호,1
1208,도강혁,1
5483,호다솜,1
5418,계희나,1
5877,환자,0
3175,신사,0
4605,정,0
201,가은성,1
1015,소선민,1
677,소은결,1
1923,송제니,1
5017,필한이,1
2513,설상호,1
1002,사시언,1
4831,중단하다,0
4054,의외로,0
3481,얕다,0
1791,민도원,1
1176,조재유,1
2101,반찬,0
3672,노유라,1
5821,강윤경,1
1016,내버리다,0
3548,소선하,1
5041,주지훈,1
2638,살리다,0
3078,시,0
1648,라켓,0
4568,전환,0
4511,배민석,1
1928,진다해,1
3635,천진아,1
2188,배다,0
1575,민로운,1
3258,간기찬,1
716,글쎄요,0
2356,부근,0
334,계좌,0
115,감각,0
174,정빈,1
3976,위하다,0
4258,일치,0
4081,장수원,1
5007,짧아지다,0
3322,교원희,1
977,남대문시장,0
2638,애보라,1
4487,저절로,0
2771,석유,0
3436,야간,0
5478,파악하다,0
5889,심진이,1
2289,보도,0
5151,체하다,0
5489,판매,0
4967,방용빈,1
3396,조이안,1
4409,잡지,0
1278,유은총,1
3623,역사,0
471,관람객,0
5412,동태호,1
865,깨우다,0
2154,위태오,1
655,그럴듯하다,0
2075,박수,0
4077,이내,0
4928,나비,1
4121,이빨,0
2626,오진혁,1
5429,통증,0
4876,지금,0
1899,몹시,0
17,가다,0
3273,쓰다,0
5426,통일하다,0
4219,순태환,1
2707,초채현,1
6012,종연,1
57,가장,0
4761,주관적,0
4316,자네,0
3162,서희주,1
5868,확인하다,0
1464,돼지,0
1200,다행,0
3215,우려원,1
5762,행사,0
5599,피아노,0
1571,조아빈,1
1348,대회,0
909,끓다,0
5859,확립하다,0
3609,석다윗,1
5652,학생증,0
908,끌어당기다,0
955,낚시꾼,0
1426,돌아가다,0
129,감소하다,0
165,강화하다,0
199,거기,0
548,구입,0
4791,주일,0
1695,미미선,1
1386,도둑,0
2470,무도후,1
1598,떨다,0
2631,산소,0
2170,신기쁨,1
1579,땅속,0
7,오하엘,1
1796,우재경,1
175,진하민,1
5140,차준호,1
134,감정,0
394,노려원,1
2259,변신,0
178,개국,0
540,송예하,1
2498,비슷하다,0
4586,점,0
4839,소자윤,1
1714,구지희,1
1658,장건하,1
18,우수인,1
320,조유현,1
4589,국초은,1
2317,보험,0
5277,친구,0
5887,은하유,1
2776,호주영,1
3024,시현민,1
2673,상대방,0
610,등도엽,1
267,게으르다,0
1757,조기주,1
1541,듯하다,0
4493,적,0
1216,단점,0
2546,뺨,0
5114,척하다,0
2343,경태한,1
5100,책상,0
3756,오다,0
2435,호효찬,1
5674,한글,0
2241,정소라,1
2636,살,0
4218,인형,0
4216,인하,0
2417,용원호,1
3664,창지온,1
685,형송연,1
1171,다녀오다,0
1209,미상민,1
4213,인체,0
1136,눈뜨다,0
1021,염하란,1
1789,맥주,0
3664,연주,0
1836,명령,0
3970,진하담,1
5931,흐리다,0
2090,반복되다,0
5320,켜지다,0
5669,형정서,1
401,배설화,1
4893,지다,0
3370,안경,0
1596,떡국,0
5743,해소,0
465,관광,0
771,기르다,0
230,건너편,0
3067,양호성,1
2117,발등,0
4695,손소희,1
2535,빨갛다,0
4473,저기,0
138,갑,0
2050,김소현,1
3262,연한결,1
1232,함민겸,1
4926,심준원,1
2183,배,0
474,관련하다,0
952,소믿음,1
3553,얼마간,0
783,여효정,1
1069,년생,0
553,구하다,0
1766,상하라,1
2633,무경훈,1
4834,중반,0
4445,양대호,1
407,명민형,1
5815,위민후,1
182,번효은,1
4538,설태수,1
1012,석도한,1
1841,엄빛나,1
4156,이쪽,0
646,고유안,1
2951,솔직히,0
4632,명석우,1
385,곤란하다,0
3226,실패하다,0
2872,유현동,1
123,감사하다,0
1106,삼승하,1
1231,홍이수,1
2346,봉사,0
3128,장건휘,1
1447,동서남북,0
5925,휴지,0
1579,봉규환,1
5913,학한솔,1
2652,조준후,1
5853,화재,0
1723,만일,0
4514,전,0
2523,빗줄기,0
4741,임용호,1
1661,권우림,1
5089,찾아오다,0
4880,우수정,1
5776,허락하다,0
5280,진주은,1
2462,금현우,1
5100,가현식,1
2270,별명,0
4631,정식,0
3426,애,0
1930,천도환,1
3781,국지이,1
2383,진효리,1
3818,와,0
3834,정지혜,1
3380,안동,0
121,감동적,0
3298,홍주이,1
4132,이슬,0
4894,지다,0
5691,백선미,1
1551,곽로희,1
5916,은두현,1
842,삼송하,1
2469,최미르,1
3460,얇다,0
4665,제시,0
5015,사준하,1
120,돈재훈,1
2804,로진현,1
4664,제삿날,0
377,후석진,1
3164,구은교,1
1190,목윤주,1
5844,시가령,1
2971,범기훈,1
2706,홍규은,1
111,갈아타다,0
3249,장경서,1
226,건너,0
5150,최다을,1
3279,쓰레기,0
3018,숙제,0
5184,총리,0
2635,위성찬,1
1847,빈솔지,1
3136,식,0
5099,책방,0
5284,임찬규,1
2625,사회주의,0
5455,특이하다,0
2076,홍혜수,1
3508,소준열,1
3909,운동,0
3188,호하선,1
4599,접다,0
1303,대로,0
4441,장학금,0
5874,환영,0
3653,연말,0
4035,진우빈,1
2060,바보,0
1158,최윤비,1
4328,주건,1
1084,녹색,0
1836,나지수,1
3294,변건희,1
1925,백재찬,1
5882,신세진,1
399,골프장,0
2616,견원우,1
4101,상효우,1
2328,복습하다,0
2009,요연후,1
5084,찾다,0
836,홍지수,1
404,공,0
1653,레이저,0
5664,한가하다,0
1157,늘어지다,0
3115,시위,0
5265,서정,1
2434,불과,0
34,양은수,1
3673,양수한,1
3015,숙녀,0
518,교포,0
3670,연휴,0
2475,노채준,1
1992,미국,0
2896,소아과,0
4290,배재준,1
2654,삼다,0
4864,증명하다,0
572,주소명,1
2848,세상,0
3195,신화,0
3675,열리다,0
4379,장온,1
4698,성주원,1
1860,사성희,1
1816,멍멍,0
5237,출퇴근,0
5650,서은송,1
2402,신재하,1
5854,부루비,1
102,표나윤,1
1569,염윤수,1
5363,타다,0
5708,할머니,0
5487,권해영,1
3443,설민승,1
1981,물속,0
1982,옹연수,1
4113,이미,0
1037,단효원,1
5088,석재린,1
1113,운예승,1
3564,황다희,1
3144,은효담,1
1880,강성혁,1
6016,장혜서,1
4394,잠깐,0
3821,완벽하다,0
2191,염지홍,1
4439,장점,0
802,소다빈,1
1305,대문,0
4689,순서진,1
2250,설은호,1
3488,태재웅,1
1749,말없이,0
4180,인공,0
4241,도이준,1
5140,청소년,0
4140,원효연,1
4634,박대희,1
637,주서린,1
3117,시일,0
3547,얻어먹다,0
3147,식생활,0
3393,빈미서,1
517,교통사고,0
536,구분하다,0
4177,인간성,0
3870,등나희,1
2879,소리,0
19,영희윤,1
3264,쌓다,0
922,나,0
4765,주로,0
5825,호수,0
1785,염정인,1
4049,의식,0
4341,자연,0
2353,곽해찬,1
163,설인후,1
5579,상재진,1
1234,황수오,1
166,시보배,1
2449,불안,0
236,건설,0
4592,점심시간,0
592,문정재,1
5857,관시호,1
1395,도시,0
196,걔,0
3989,유리하다,0
5260,취향,0
428,공원,0
3927,울음,0
4089,이때,0
4740,윤나은,1
48,석은경,1
212,전조안,1
2898,양주윤,1
1509,연정윤,1
5099,윤채훈,1
3877,방태오,1
2675,이현서,1
5376,탑,0
4949,신준오,1
3,가구,0
712,근육,0
5483,판,0
178,표해린,1
570,오다엘,1
2803,묵마루,1
200,시태주,1
1015,내밀다,0
76,서연수,1
4009,설엘리,1
1973,물결,0
5445,변윤규,1
2230,황경진,1
1115,높다,0
322,염규은,1
1253,담기다,0
1256,담당자,0
2400,부치다,0
5460,부민혁,1
4245,형휘성,1
107,주송이,1
1634,뜰,0
2722,이호은,1
2960,쇼,0
3335,곽재성,1
825,호채희,1
3032,술자리,0
3604,빈진성,1
5176,배창희,1
3044,신승훈,1
3423,앞세우다,0
5602,피하다,0
1118,높이,0
2655,소예리,1
4326,장한,1
37,양세현,1
3662,근준,1
4469,저거,0
5222,민진명,1
3955,웬만하다,0
4331,해하윤,1
3889,점주혁,1
397,운윤빈,1
1173,다듬다,0
1351,더,0
74,림세인,1
2969,피건민,1
5553,설호은,1
3611,여인,0
4416,양아령,1
4242,경예지,1
2036,바,0
1172,황세훈,1
927,나뉘다,0
3170,감은정,1
3247,십,0
4340,좌소담,1
330,계시다,0
2955,엽승재,1
3205,실망,0
1559,따뜻하다,0
5468,티셔츠,0
5449,강요원,1
5326,코미디,0
1045,넓다,0
3527,우나림,1
5112,동유섭,1
1744,고은경,1
5825,지한겸,1
3879,욕하다,0
528,염인규,1
1308,하서원,1
2189,장샛별,1
4651,탄설빈,1
4813,줄,0
1413,궁루희,1
2999,진민성,1
1742,뇌수림,1
4752,좌우,0
4570,전후,0
318,경험,0
5384,우훈민,1
2407,북,0
2750,구세환,1
1945,현지온,1
2736,생활비,0
3817,옷차림,0
2760,서울,0
3135,승송현,1
3277,쓰다듬다,0
2135,동연화,1
2452,선새론,1
2419,은예인,1
294,곽재빈,1
3291,씨름,0
3070,진재승,1
388,곧바로,0
678,그만큼,0
1201,요유이,1
1367,덜다,0
5354,위재준,1
1431,돕다,0
2229,주나겸,1
1920,무대,0
1032,냇물,0
1583,때때로,0
275,견해,0
3208,실수하다,0
4422,진동휘,1
2810,방민결,1
5784,우재웅,1
3620,여행하다,0
4496,적극적,0
5716,합리적,0
1260,담임,0
2687,장진이,1
1462,배시헌,1
5647,학력,0
5747,대이수,1
4851,서하은,1
2555,뿌리치다,0
5832,혹은,0
5458,특히,0
1983,물음,0
4178,인간적,0
677,그만두다,0
1942,무지개,0
5398,털다,0
201,거대하다,0
3537,언니,0
744,전에스더,1
559,국내,0
1229,두찬형,1
4275,묘우준,1
1409,도쿄(동경),0
1250,모여름,1
4501,적성,0
4291,영보림,1
4494,적,0
1608,강새별,1
598,지예율,1
5171,초원,0
3445,사리사,1
5324,최다은,1
2128,발전되다,0
4588,점검,0
4681,제출,0
52,가이드,0
4023,황푸름,1
1934,이대원,1
4207,설태윤,1
4297,있다,0
5947,흥분,0
1791,맵다,0
4307,자가용,0
2445,하하원,1
979,남매,0
3483,얘,0
1000,내,0
490,괜히,0
1461,려준범,1
2716,생,0
1570,유미나,1
3651,연락하다,0
1465,돼지고기,0
1303,우이진,1
5880,활동,0
4234,일부러,0
5641,소윤빈,1
56,가장,0
3250,싱겁다,0
6034,현수안,1
1679,천성주,1
3030,술,0
3795,온돌,0
3292,씨앗,0
3803,장민율,1
222,걱정하다,0
638,석하얀,1
627,마은재,1
5387,택하다,0
326,오재유,1
4915,지식인,0
494,괴롭히다,0
2166,지혜림,1
4382,민호은,1
5950,정리우,1
640,성정인,1
1545,안대원,1
2789,선효원,1
5617,천윤하,1
65,백유솔,1
5882,활발하다,0
2373,부문,0
5067,참여,0
1424,순려은,1
4699,민재서,1
4896,지대,0
1016,순예윤,1
5104,편재나,1
2118,발레,0
3696,영업,0
2889,홍시온,1
2867,노유환,1
5229,출석하다,0
5683,권도운,1
4961,진실로,0
5534,현제은,1
2645,비영찬,1
5972,사찬휘,1
5860,확보,0
430,공주,0
4553,한소담,1
3390,안주,0
5995,구담,1
5583,프랑스,0
1639,견나율,1
5572,사채림,1
1709,안아빈,1
1056,넘치다,0
987,황윤솔,1
2002,미소,0
3237,평래은,1
1356,정선희,1
487,광장,0
5458,강이룸,1
4014,사예진,1
3632,가영아,1
2882,소매,0
4162,이해관계,0
5003,짜증,0
2566,사기,0
2084,반대편,0
3161,운승연,1
3428,견이린,1
1086,녹음하다,0
787,기술자,0
3072,승리,0
4119,금경태,1
3158,해효림,1
1675,번지빈,1
1022,내용,0
3414,앞,0
2769,판이원,1
1055,가근우,1
485,팽성미,1
1410,석지희,1
1747,이제이,1
843,까맣다,0
5742,해설,0
4255,로주헌,1
2589,국종혁,1
2752,유리한,1
4372,이예령,1
3106,시설,0
452,과자,0
551,구청,0
4807,죽이다,0
505,교시,0
702,유혁,1
1461,동행,0
1637,뜻밖,0
5298,부강훈,1
2012,미처,0
4976,질,0
5221,곡상희,1
795,기여,0
5817,염용우,1
2537,관성하,1
4709,조심하다,0
1324,뇌민유,1
2421,분명히,0
5084,목진오,1
1323,대중교통,0
2651,삼가다,0
4884,위건호,1
2057,예신후,1
